"","anno","cluster","x_centroid","y_centroid","cells","rep"
"14694","T_Cells","c6",382.613720703125,386.280928039551,"14694","rep2"
"14695","Macrophages","c4",391.680975341797,393.150758361816,"14695","rep2"
"14696","Macrophages","c4",392.077597045898,383.873156738281,"14696","rep2"
"14697","T_Cells","c6",353.94144744873,400.289715576172,"14697","rep2"
"14698","T_Cells","c6",357.505906677246,409.87781829834,"14698","rep2"
"14699","Stromal","c3",363.543894958496,405.001628112793,"14699","rep2"
"14700","T_Cells","c6",364.159475708008,399.092535400391,"14700","rep2"
"14701","DCIS","c2",236.724247741699,311.752882385254,"14701","rep2"
"14702","Myoepithelial","c5",280.18623046875,308.766650390625,"14702","rep2"
"14703","Stromal","c3",309.867022705078,314.865934753418,"14703","rep2"
"14704","Myoepithelial","c5",258.087112426758,311.97435760498,"14704","rep2"
"14705","Myoepithelial","c5",266.023359680176,317.458865356445,"14705","rep2"
"14706","DCIS","c2",249.772271728516,317.992683410645,"14706","rep2"
"14707","Myoepithelial","c5",285.76785736084,318.818040466309,"14707","rep2"
"14708","DCIS","c2",235.024195861816,322.236405944824,"14708","rep2"
"14709","Myoepithelial","c5",247.233763122559,327.667114257812,"14709","rep2"
"14710","Endothelial","c8",296.290991210937,325.379496765137,"14710","rep2"
"14711","Stromal","c3",318.487358093262,327.248495483398,"14711","rep2"
"14712","DCIS","c2",273.715745544434,325.593060302734,"14712","rep2"
"14713","DCIS","c2",234.995402526855,330.781645202637,"14713","rep2"
"14714","Endothelial","c8",308.712850952148,333.627438354492,"14714","rep2"
"14715","DCIS","c2",215.317855834961,331.580958557129,"14715","rep2"
"14716","DCIS","c2",280.648143005371,333.282022094727,"14716","rep2"
"14717","DCIS","c2",260.588189697266,333.777241516113,"14717","rep2"
"14718","Myoepithelial","c5",286.701072692871,333.986161804199,"14718","rep2"
"14719","DCIS","c2",241.230793762207,336.544644165039,"14719","rep2"
"14720","T_Cells","c6",325.184713745117,336.49263458252,"14720","rep2"
"14721","Myoepithelial","c5",294.327052307129,337.237733459473,"14721","rep2"
"14722","T_Cells","c6",287.990054321289,341.494451904297,"14722","rep2"
"14723","DCIS","c2",272.548059082031,341.97724609375,"14723","rep2"
"14724","Stromal","c3",323.170892333984,346.830116271973,"14724","rep2"
"14725","DCIS","c2",235.646572875977,346.271032714844,"14725","rep2"
"14726","DCIS","c2",249.864903259277,346.043928527832,"14726","rep2"
"14727","DCIS","c2",278.200476074219,348.786273193359,"14727","rep2"
"14728","Endothelial","c8",302.392999267578,346.475621032715,"14728","rep2"
"14729","DCIS","c2",256.953303527832,351.914785766602,"14729","rep2"
"14730","Myoepithelial","c5",287.947175598144,352.269125366211,"14730","rep2"
"14731","Endothelial","c8",304.270220947266,354.633473205566,"14731","rep2"
"14732","DCIS","c2",226.670652770996,351.917976379395,"14732","rep2"
"14733","DCIS","c2",218.164712524414,355.363371276855,"14733","rep2"
"14734","Stromal","c3",308.846363830566,360.649127197266,"14734","rep2"
"14735","DCIS","c2",226.128274536133,359.807557678223,"14735","rep2"
"14736","DCIS","c2",273.405581665039,357.087106323242,"14736","rep2"
"14737","DCIS","c2",238.073980712891,359.412336730957,"14737","rep2"
"14738","DCIS","c2",252.460816955566,362.482588195801,"14738","rep2"
"14739","Endothelial","c8",323.640794372559,360.096243286133,"14739","rep2"
"14740","DCIS","c2",237.794555664062,370.422882080078,"14740","rep2"
"14741","DCIS","c2",267.219813537598,366.538505554199,"14741","rep2"
"14742","Myoepithelial","c5",295.739611816406,367.169416809082,"14742","rep2"
"14743","DCIS","c2",227.155937194824,367.586868286133,"14743","rep2"
"14744","Endothelial","c8",331.440467834473,367.896409606934,"14744","rep2"
"14745","Stromal","c3",334.295677185059,376.656690979004,"14745","rep2"
"14746","DCIS","c2",281.583096313477,372.488739013672,"14746","rep2"
"14747","DCIS","c2",270.193594360352,374.814332580566,"14747","rep2"
"14748","DCIS","c2",254.55619354248,373.923840332031,"14748","rep2"
"14749","DCIS","c2",224.829591369629,376.230990600586,"14749","rep2"
"14750","Endothelial","c8",320.596119689941,376.029541015625,"14750","rep2"
"14751","Macrophages","c4",329.880595397949,317.597203063965,"14751","rep2"
"14752","B_Cells","c7",332.80765838623,327.321620178223,"14752","rep2"
"14753","Stromal","c3",334.98098449707,340.081762695312,"14753","rep2"
"14754","Endothelial","c8",340.576203918457,355.83568572998,"14754","rep2"
"14755","Macrophages","c4",338.63719329834,307.28698425293,"14755","rep2"
"14756","T_Cells","c6",336.886973571777,314.828607177734,"14756","rep2"
"14757","Macrophages","c4",340.91088104248,370.255439758301,"14757","rep2"
"14848","Myoepithelial","c5",306.326298522949,200.787480926514,"14848","rep2"
"14851","DCIS","c2",294.752389526367,203.713687896729,"14851","rep2"
"14852","DCIS","c2",267.901048278809,207.711045837402,"14852","rep2"
"14853","DCIS","c2",279.278410339355,211.024354553223,"14853","rep2"
"14854","Myoepithelial","c5",293.973231506348,216.691362762451,"14854","rep2"
"14855","Stromal","c3",314.460752868652,209.540187835693,"14855","rep2"
"14856","DCIS","c2",259.585455322266,215.921257781982,"14856","rep2"
"14857","Stromal","c3",324.585397338867,219.009628295898,"14857","rep2"
"14858","Stromal","c3",310.396534729004,218.368315124512,"14858","rep2"
"14859","DCIS","c2",286.829605102539,227.66589050293,"14859","rep2"
"14860","Myoepithelial","c5",250.76678314209,224.969485473633,"14860","rep2"
"14861","DCIS","c2",230.334799194336,219.423500061035,"14861","rep2"
"14862","DCIS","c2",271.07915802002,225.10888671875,"14862","rep2"
"14863","B_Cells","c7",309.820823669434,226.799366760254,"14863","rep2"
"14864","DCIS","c2",274.354542541504,236.684637451172,"14864","rep2"
"14865","Macrophages","c4",315.570593261719,240.226736450195,"14865","rep2"
"14866","DCIS","c2",238.93098449707,242.834971618652,"14866","rep2"
"14867","DCIS","c2",295.05181427002,248.123710632324,"14867","rep2"
"14868","DCIS","c2",281.145697021484,262.588133239746,"14868","rep2"
"14870","Myoepithelial","c5",241.847567749023,259.011689758301,"14870","rep2"
"14871","Macrophages","c4",331.84974822998,262.770465087891,"14871","rep2"
"14872","Macrophages","c4",321.164204406738,265.41802520752,"14872","rep2"
"14873","DCIS","c2",222.800205993652,265.563703918457,"14873","rep2"
"14874","DCIS","c2",250.186039733887,262.488238525391,"14874","rep2"
"14876","DCIS","c2",241.443293762207,275.337614440918,"14876","rep2"
"14877","DCIS","c2",252.10284576416,284.279656982422,"14877","rep2"
"14878","DCIS","c2",240.591296386719,285.921032714844,"14878","rep2"
"14879","Myoepithelial","c5",265.311308288574,279.09568939209,"14879","rep2"
"14880","Endothelial","c8",326.469259643555,282.751509094238,"14880","rep2"
"14882","DCIS","c2",290.32093963623,284.754954528809,"14882","rep2"
"14883","DCIS","c2",223.451739501953,288.819691467285,"14883","rep2"
"14884","DCIS","c2",246.867906188965,294.387336730957,"14884","rep2"
"14885","Endothelial","c8",326.380467224121,294.6943359375,"14885","rep2"
"14886","Myoepithelial","c5",265.708500671387,290.848168945312,"14886","rep2"
"14887","DCIS","c2",255.833087158203,296.031954956055,"14887","rep2"
"14888","DCIS","c2",237.067874145508,297.740255737305,"14888","rep2"
"14889","Myoepithelial","c5",271.424859619141,296.298254394531,"14889","rep2"
"14890","DCIS","c2",248.410554504395,304.023091125488,"14890","rep2"
"14893","Myoepithelial","c5",269.682292175293,304.434213256836,"14893","rep2"
"14894","DCIS","c2",226.101219177246,306.939596557617,"14894","rep2"
"14895","Stromal","c3",300.431498718262,303.387484741211,"14895","rep2"
"14896","Stromal","c3",328.97176361084,208.471397399902,"14896","rep2"
"14897","Stromal","c3",329.896496582031,229.19600982666,"14897","rep2"
"15080","T_Cells","c6",418.629850769043,210.034732818604,"15080","rep2"
"15107","Macrophages","c4",410.534487915039,208.446222686768,"15107","rep2"
"15108","T_Cells","c6",419.905680847168,203.681561279297,"15108","rep2"
"15112","T_Cells","c6",426.5306640625,204.271253967285,"15112","rep2"
"15115","T_Cells","c6",414.545425415039,202.173075866699,"15115","rep2"
"15116","T_Cells","c6",431.116456604004,209.958871459961,"15116","rep2"
"15117","Macrophages","c4",407.998806762695,216.239683532715,"15117","rep2"
"15118","Stromal","c3",426.398889160156,227.119180297852,"15118","rep2"
"15119","Macrophages","c4",419.258868408203,220.860624694824,"15119","rep2"
"15120","Stromal","c3",411.983726501465,225.502188110352,"15120","rep2"
"15121","Stromal","c3",436.556503295898,226.671664428711,"15121","rep2"
"15122","T_Cells","c6",402.264419555664,228.388732910156,"15122","rep2"
"15123","B_Cells","c7",410.223571777344,236.68570098877,"15123","rep2"
"15124","Stromal","c3",399.551983642578,239.359642028809,"15124","rep2"
"15145","DCIS","c2",419.918858337402,450.944039916992,"15145","rep2"
"15146","DCIS","c2",429.382864379883,452.216860961914,"15146","rep2"
"15147","DCIS","c2",403.850698852539,453.695074462891,"15147","rep2"
"15148","Myoepithelial","c5",495.504864501953,455.862252807617,"15148","rep2"
"15149","DCIS","c2",443.204495239258,454.458590698242,"15149","rep2"
"15151","Myoepithelial","c5",487.271527099609,457.136578369141,"15151","rep2"
"15152","DCIS","c2",459.210217285156,457.014920043945,"15152","rep2"
"15153","DCIS","c2",408.738665771484,462.284567260742,"15153","rep2"
"15154","DCIS","c2",472.006130981445,460.456994628906,"15154","rep2"
"15156","DCIS","c2",420.335298156738,459.491510009766,"15156","rep2"
"15157","DCIS","c2",480.68034362793,463.546286010742,"15157","rep2"
"15158","DCIS","c2",432.975961303711,469.820846557617,"15158","rep2"
"15159","DCIS","c2",416.378678894043,469.251568603516,"15159","rep2"
"15160","Myoepithelial","c5",491.757995605469,466.043835449219,"15160","rep2"
"15161","Stromal","c3",499.327166748047,469.851300048828,"15161","rep2"
"15163","DCIS","c2",448.513986206055,470.377777099609,"15163","rep2"
"15164","DCIS","c2",490.545043945312,472.089916992188,"15164","rep2"
"15165","DCIS","c2",469.944424438477,475.361825561523,"15165","rep2"
"15166","Macrophages","c4",499.625527954102,478.640582275391,"15166","rep2"
"15167","Myoepithelial","c5",420.163705444336,480.949600219727,"15167","rep2"
"15168","Myoepithelial","c5",490.384268188477,485.277627563477,"15168","rep2"
"15169","Myoepithelial","c5",481.343731689453,480.104840087891,"15169","rep2"
"15170","Myoepithelial","c5",408.033929443359,481.42409362793,"15170","rep2"
"15171","DCIS","c2",442.12321472168,483.213949584961,"15171","rep2"
"15172","DCIS","c2",456.797283935547,481.135797119141,"15172","rep2"
"15174","Myoepithelial","c5",465.012463378906,491.227005004883,"15174","rep2"
"15175","Myoepithelial","c5",474.42819519043,490.306915283203,"15175","rep2"
"15176","Myoepithelial","c5",428.571125793457,490.278692626953,"15176","rep2"
"15177","Myoepithelial","c5",452.041040039062,492.708435058594,"15177","rep2"
"15178","DCIS","c2",442.436517333984,496.029214477539,"15178","rep2"
"15179","Myoepithelial","c5",406.166720581055,496.928137207031,"15179","rep2"
"15180","Myoepithelial","c5",416.311961364746,497.468414306641,"15180","rep2"
"15181","Myoepithelial","c5",429.196823120117,500.938452148437,"15181","rep2"
"15182","Myoepithelial","c5",479.975503540039,499.839688110352,"15182","rep2"
"15183","Myoepithelial","c5",454.048895263672,501.489779663086,"15183","rep2"
"15185","Myoepithelial","c5",424.36286315918,506.531466674805,"15185","rep2"
"15186","DCIS","c2",405.730592346191,503.913452148438,"15186","rep2"
"15187","Myoepithelial","c5",463.986071777344,504.447763061523,"15187","rep2"
"15188","Stromal","c3",445.695611572266,507.117242431641,"15188","rep2"
"15189","DCIS","c2",414.141229248047,509.068185424805,"15189","rep2"
"15190","Myoepithelial","c5",457.598724365234,507.971704101562,"15190","rep2"
"15191","Myoepithelial","c5",490.575030517578,507.048449707031,"15191","rep2"
"15192","Myoepithelial","c5",477.028674316406,508.343942260742,"15192","rep2"
"15193","Myoepithelial","c5",439.704315185547,509.254745483398,"15193","rep2"
"15194","Myoepithelial","c5",439.705352783203,517.932641601563,"15194","rep2"
"15195","Stromal","c3",457.059484863281,516.090075683594,"15195","rep2"
"15196","Myoepithelial","c5",428.678802490234,514.911883544922,"15196","rep2"
"15197","Myoepithelial","c5",483.226037597656,519.83642578125,"15197","rep2"
"15198","Myoepithelial","c5",472.275180053711,515.247338867188,"15198","rep2"
"15199","Myoepithelial","c5",490.604290771484,520.104022216797,"15199","rep2"
"15201","DCIS","c2",404.33383026123,514.521487426758,"15201","rep2"
"15202","Myoepithelial","c5",497.489996337891,512.638507080078,"15202","rep2"
"15296","DCIS","c2",205.092538452148,532.375430297851,"15296","rep2"
"15298","DCIS","c2",200.791786956787,543.157574462891,"15298","rep2"
"15301","DCIS","c2",210.400239562988,569.579843139648,"15301","rep2"
"15307","DCIS","c2",214.516973114014,585.606680297852,"15307","rep2"
"15309","DCIS","c2",215.701351928711,594.682962036133,"15309","rep2"
"15310","DCIS","c2",213.297471618652,609.279522705078,"15310","rep2"
"15323","DCIS","c2",201.358042907715,515.083139038086,"15323","rep2"
"15324","DCIS","c2",201.711396789551,607.995184326172,"15324","rep2"
"15329","DCIS","c2",200.592840576172,623.18410949707,"15329","rep2"
"15436","B_Cells","c7",451.375369262695,374.818067932129,"15436","rep2"
"15438","T_Cells","c6",459.253433227539,374.475738525391,"15438","rep2"
"15439","T_Cells","c6",441.299362182617,373.685815429687,"15439","rep2"
"15440","Macrophages","c4",435.546868896484,376.166452026367,"15440","rep2"
"15441","Stromal","c3",404.115908813477,376.091537475586,"15441","rep2"
"15442","B_Cells","c7",425.028456115723,376.660581970215,"15442","rep2"
"15444","Macrophages","c4",454.822735595703,381.159761047363,"15444","rep2"
"15445","Macrophages","c4",420.764837646484,383.181805419922,"15445","rep2"
"15446","B_Cells","c7",429.016592407227,381.974275207519,"15446","rep2"
"15447","Stromal","c3",416.832498168945,387.743084716797,"15447","rep2"
"15448","Macrophages","c4",458.090701293945,386.720869445801,"15448","rep2"
"15449","B_Cells","c7",437.223107910156,389.310064697266,"15449","rep2"
"15450","T_Cells","c6",446.568957519531,388.835441589355,"15450","rep2"
"15451","Macrophages","c4",405.470544433594,388.192027282715,"15451","rep2"
"15452","Stromal","c3",410.479365539551,396.172061157227,"15452","rep2"
"15453","Macrophages","c4",427.284426879883,393.325852966309,"15453","rep2"
"15454","Macrophages","c4",447.678720092773,397.38791809082,"15454","rep2"
"15455","Macrophages","c4",458.136822509766,402.802906799316,"15455","rep2"
"15456","Endothelial","c8",432.108555603027,401.325445556641,"15456","rep2"
"15457","Myoepithelial","c5",396.606321716309,403.742788696289,"15457","rep2"
"15458","T_Cells","c6",449.215869140625,409.334817504883,"15458","rep2"
"15459","Stromal","c3",416.303245544434,407.559980773926,"15459","rep2"
"15460","Endothelial","c8",431.970866394043,408.359164428711,"15460","rep2"
"15461","Myoepithelial","c5",402.298764038086,407.576634216309,"15461","rep2"
"15462","Stromal","c3",436.118014526367,414.795408630371,"15462","rep2"
"15463","Myoepithelial","c5",454.560275268555,416.428587341309,"15463","rep2"
"15464","DCIS","c2",392.264416503906,414.607292175293,"15464","rep2"
"15465","DCIS","c2",404.452116394043,417.071716308594,"15465","rep2"
"15466","DCIS","c2",396.213616943359,418.700303649902,"15466","rep2"
"15467","DCIS","c2",447.38186340332,424.996186828613,"15467","rep2"
"15468","Myoepithelial","c5",437.985171508789,424.053840637207,"15468","rep2"
"15469","DCIS","c2",397.039414978027,427.003938293457,"15469","rep2"
"15470","DCIS","c2",459.413534545898,425.190269470215,"15470","rep2"
"15471","DCIS","c2",452.414730834961,435.094787597656,"15471","rep2"
"15472","DCIS","c2",411.346174621582,433.15248260498,"15472","rep2"
"15473","DCIS","c2",398.863226318359,435.0041015625,"15473","rep2"
"15474","DCIS","c2",439.724755859375,436.956497192383,"15474","rep2"
"15475","DCIS","c2",416.863548278809,422.823768615723,"15475","rep2"
"15476","DCIS","c2",406.908084106445,424.731028747559,"15476","rep2"
"15477","Myoepithelial","c5",426.131007385254,427.052886962891,"15477","rep2"
"15478","Myoepithelial","c5",376.541361999512,430.502587890625,"15478","rep2"
"15479","Myoepithelial","c5",382.120965576172,414.910037231445,"15479","rep2"
"15480","Myoepithelial","c5",387.243922424316,402.287506103516,"15480","rep2"
"15481","DCIS","c2",387.286204528809,432.58323059082,"15481","rep2"
"15482","DCIS","c2",422.503384399414,436.965264892578,"15482","rep2"
"15483","Stromal","c3",462.508532714844,396.579292297363,"15483","rep2"
"15484","DCIS","c2",433.217436218262,442.887612915039,"15484","rep2"
"15485","DCIS","c2",421.865339660645,443.232769775391,"15485","rep2"
"15486","DCIS","c2",409.899166870117,443.616421508789,"15486","rep2"
"15487","Myoepithelial","c5",467.35888671875,415.356671142578,"15487","rep2"
"15488","Stromal","c3",467.119149780273,390.500241088867,"15488","rep2"
"15489","T_Cells","c6",467.539947509766,379.345651245117,"15489","rep2"
"15490","DCIS","c2",469.115020751953,427.714692687988,"15490","rep2"
"15491","B_Cells","c7",467.89216003418,370.552296447754,"15491","rep2"
"15492","DCIS","c2",463.651083374023,439.388418579102,"15492","rep2"
"15493","T_Cells","c6",481.904190063477,392.683009338379,"15493","rep2"
"15494","Myoepithelial","c5",480.630487060547,425.028611755371,"15494","rep2"
"15495","Stromal","c3",478.001266479492,401.631718444824,"15495","rep2"
"15496","Myoepithelial","c5",478.914144897461,413.430345153809,"15496","rep2"
"15497","B_Cells","c7",483.902032470703,377.536106872559,"15497","rep2"
"15498","Endothelial","c8",479.485757446289,386.265182495117,"15498","rep2"
"15499","DCIS","c2",483.909503173828,446.313397216797,"15499","rep2"
"15500","DCIS","c2",475.711911010742,432.574722290039,"15500","rep2"
"15501","Endothelial","c8",473.831265258789,382.331571960449,"15501","rep2"
"15502","DCIS","c2",474.864349365234,443.559872436523,"15502","rep2"
"15503","Stromal","c3",480.729888916016,366.056463623047,"15503","rep2"
"15504","DCIS","c2",218.84732208252,397.681221008301,"15504","rep2"
"15505","DCIS","c2",215.55210647583,444.402505493164,"15505","rep2"
"15506","DCIS","c2",229.632916259766,387.466668701172,"15506","rep2"
"15507","DCIS","c2",229.67799987793,446.728540039062,"15507","rep2"
"15508","DCIS","c2",226.909767150879,403.613945007324,"15508","rep2"
"15509","DCIS","c2",223.676664733887,423.041638183594,"15509","rep2"
"15510","DCIS","c2",234.446591186523,435.42744140625,"15510","rep2"
"15511","DCIS","c2",234.262910461426,408.609069824219,"15511","rep2"
"15512","DCIS","c2",238.112812805176,414.595489501953,"15512","rep2"
"15513","DCIS","c2",243.837861633301,398.045806884766,"15513","rep2"
"15514","DCIS","c2",239.14680480957,426.701789855957,"15514","rep2"
"15515","DCIS","c2",242.237289428711,379.261138916016,"15515","rep2"
"15516","DCIS","c2",247.950172424316,447.016058349609,"15516","rep2"
"15517","DCIS","c2",248.218572998047,409.195623779297,"15517","rep2"
"15518","DCIS","c2",247.080432128906,421.672943115234,"15518","rep2"
"15519","DCIS","c2",246.412037658691,386.245364379883,"15519","rep2"
"15520","DCIS","c2",251.459172058105,428.707232666016,"15520","rep2"
"15521","DCIS","c2",256.409394836426,437.404220581055,"15521","rep2"
"15522","DCIS","c2",256.479173278809,395.30200958252,"15522","rep2"
"15523","DCIS","c2",256.339071655273,388.106425476074,"15523","rep2"
"15524","DCIS","c2",258.459039306641,410.234700012207,"15524","rep2"
"15525","DCIS","c2",258.832989501953,417.609918212891,"15525","rep2"
"15526","DCIS","c2",258.619607543945,403.004304504394,"15526","rep2"
"15527","DCIS","c2",262.949736022949,426.070878601074,"15527","rep2"
"15528","DCIS","c2",265.884555053711,381.539962768555,"15528","rep2"
"15529","DCIS","c2",266.180322265625,394.741136169434,"15529","rep2"
"15530","DCIS","c2",269.055142211914,420.801724243164,"15530","rep2"
"15531","DCIS","c2",269.04990234375,404.4439453125,"15531","rep2"
"15532","DCIS","c2",270.662484741211,445.115490722656,"15532","rep2"
"15533","DCIS","c2",272.535089111328,412.096279907227,"15533","rep2"
"15534","DCIS","c2",276.144631958008,387.30744934082,"15534","rep2"
"15535","DCIS","c2",277.157897949219,400.810433959961,"15535","rep2"
"15536","DCIS","c2",275.404513549805,429.734558105469,"15536","rep2"
"15537","DCIS","c2",278.054849243164,420.033357238769,"15537","rep2"
"15538","DCIS","c2",286.740242004395,438.647937011719,"15538","rep2"
"15539","DCIS","c2",287.893168640137,421.248928833008,"15539","rep2"
"15540","DCIS","c2",287.156370544434,448.775512695312,"15540","rep2"
"15541","DCIS","c2",288.016149902344,395.521176147461,"15541","rep2"
"15542","DCIS","c2",290.437928771973,409.162187194824,"15542","rep2"
"15543","Myoepithelial","c5",290.038790893555,384.403887939453,"15543","rep2"
"15544","Myoepithelial","c5",291.708596801758,377.377380371094,"15544","rep2"
"15545","Myoepithelial","c5",297.7955078125,379.527568054199,"15545","rep2"
"15546","DCIS","c2",298.914556884766,425.9064453125,"15546","rep2"
"15547","Macrophages","c4",299.99409942627,448.487423706055,"15547","rep2"
"15548","Macrophages","c4",297.985102844238,394.607363891602,"15548","rep2"
"15549","DCIS","c2",299.190531921387,435.893530273437,"15549","rep2"
"15550","Myoepithelial","c5",301.096105957031,405.370079040527,"15550","rep2"
"15551","Myoepithelial","c5",302.523399353027,415.383103942871,"15551","rep2"
"15552","Stromal","c3",304.769357299805,391.32593536377,"15552","rep2"
"15553","Myoepithelial","c5",304.927954101562,443.103018188477,"15553","rep2"
"15554","Macrophages","c4",306.918663024902,437.375894165039,"15554","rep2"
"15555","Myoepithelial","c5",308.196646118164,449.940475463867,"15555","rep2"
"15556","Myoepithelial","c5",307.623295593262,427.957127380371,"15556","rep2"
"15557","Stromal","c3",309.395097351074,379.581523132324,"15557","rep2"
"15558","Endothelial","c8",309.09416809082,417.735311889648,"15558","rep2"
"15559","T_Cells","c6",311.083320617676,436.217156982422,"15559","rep2"
"15560","Myoepithelial","c5",314.002601623535,448.236999511719,"15560","rep2"
"15561","Stromal","c3",315.617544555664,423.119250488281,"15561","rep2"
"15563","Stromal","c3",314.938592529297,404.869879150391,"15563","rep2"
"15564","Macrophages","c4",320.836712646484,446.811029052734,"15564","rep2"
"15565","Macrophages","c4",322.616763305664,400.742990112305,"15565","rep2"
"15566","T_Cells","c6",323.630444335938,389.134217834473,"15566","rep2"
"15567","B_Cells","c7",327.003622436523,413.546115112305,"15567","rep2"
"15568","Stromal","c3",327.54164276123,428.283036804199,"15568","rep2"
"15569","Macrophages","c4",332.370855712891,404.263844299316,"15569","rep2"
"15570","Macrophages","c4",329.630897521973,398.119165039062,"15570","rep2"
"15571","Stromal","c3",331.355307006836,445.408819580078,"15571","rep2"
"15574","T_Cells","c6",338.732626342773,390.530331420898,"15574","rep2"
"15575","B_Cells","c7",340.446115112305,435.979495239258,"15575","rep2"
"15577","Macrophages","c4",344.32654876709,449.976220703125,"15577","rep2"
"15579","B_Cells","c7",346.206623840332,415.745770263672,"15579","rep2"
"15580","B_Cells","c7",346.361848449707,405.220639038086,"15580","rep2"
"15581","T_Cells","c6",350.105397033691,433.240419006348,"15581","rep2"
"15582","Macrophages","c4",352.602531433105,422.849993896484,"15582","rep2"
"15583","B_Cells","c7",351.457983398437,406.512915039062,"15583","rep2"
"15584","B_Cells","c7",357.785980224609,433.407783508301,"15584","rep2"
"15585","T_Cells","c6",361.822494506836,423.953997802734,"15585","rep2"
"15586","Myoepithelial","c5",367.457376098633,416.607806396484,"15586","rep2"
"15587","Macrophages","c4",366.108654785156,434.689476013184,"15587","rep2"
"15588","Stromal","c3",363.261590576172,447.970855712891,"15588","rep2"
"16602","Stromal","c3",493.616851806641,908.162847900391,"16602","rep2"
"16603","T_Cells","c6",472.684512329102,907.997454833984,"16603","rep2"
"16604","Stromal","c3",481.620874023437,913.173718261719,"16604","rep2"
"16609","T_Cells","c6",496.82333984375,915.526055908203,"16609","rep2"
"16611","T_Cells","c6",473.020434570312,918.591223144531,"16611","rep2"
"16612","Stromal","c3",490.472671508789,918.653271484375,"16612","rep2"
"16616","T_Cells","c6",499.039700317383,925.057635498047,"16616","rep2"
"16618","Stromal","c3",483.019918823242,929.085485839844,"16618","rep2"
"16619","Stromal","c3",494.676602172852,929.377984619141,"16619","rep2"
"16622","Stromal","c3",495.755340576172,936.304675292969,"16622","rep2"
"16623","T_Cells","c6",474.415744018555,936.035833740234,"16623","rep2"
"16625","Macrophages","c4",478.83388671875,941.992474365234,"16625","rep2"
"16631","Macrophages","c4",493.163836669922,944.671551513672,"16631","rep2"
"16633","Macrophages","c4",474.444277954102,952.905096435547,"16633","rep2"
"16634","T_Cells","c6",490.823016357422,951.856085205078,"16634","rep2"
"16637","T_Cells","c6",497.676400756836,956.078588867187,"16637","rep2"
"16638","Endothelial","c8",489.695822143555,959.470080566406,"16638","rep2"
"16639","Stromal","c3",474.91223449707,964.082305908203,"16639","rep2"
"16641","Endothelial","c8",483.158074951172,966.160198974609,"16641","rep2"
"16642","Endothelial","c8",489.717663574219,968.250439453125,"16642","rep2"
"16644","T_Cells","c6",493.858041381836,971.983923339844,"16644","rep2"
"16645","Stromal","c3",497.723818969727,981.496203613281,"16645","rep2"
"16646","Stromal","c3",480.288339233398,979.414056396484,"16646","rep2"
"16648","Stromal","c3",477.522052001953,990.212438964844,"16648","rep2"
"16651","Tumor","c1",497.376794433594,995.738372802734,"16651","rep2"
"17294","Macrophages","c4",347.357708740234,883.143981933594,"17294","rep2"
"17295","T_Cells","c6",354.134233093262,889.718615722656,"17295","rep2"
"17297","T_Cells","c6",355.654702758789,883.537957763672,"17297","rep2"
"17299","Stromal","c3",364.449847412109,877.321917724609,"17299","rep2"
"17300","Stromal","c3",362.586996459961,885.001385498047,"17300","rep2"
"17301","Stromal","c3",370.423971557617,883.555493164062,"17301","rep2"
"17302","B_Cells","c7",379.269361877441,880.024340820312,"17302","rep2"
"17303","Macrophages","c4",384.93822479248,874.892175292969,"17303","rep2"
"17304","T_Cells","c6",394.516418457031,885.034588623047,"17304","rep2"
"17305","Macrophages","c4",396.834567260742,879.825744628906,"17305","rep2"
"17306","T_Cells","c6",380.977040100098,887.726739501953,"17306","rep2"
"17307","T_Cells","c6",343.856880187988,889.554156494141,"17307","rep2"
"17308","Macrophages","c4",391.445829772949,891.7462890625,"17308","rep2"
"17309","Macrophages","c4",402.000869750977,891.206219482422,"17309","rep2"
"17310","Macrophages","c4",373.192489624023,892.537353515625,"17310","rep2"
"17311","T_Cells","c6",359.651321411133,895.439617919922,"17311","rep2"
"17312","Macrophages","c4",348.81579284668,896.995495605469,"17312","rep2"
"17313","T_Cells","c6",399.531127929688,897.856286621094,"17313","rep2"
"17314","T_Cells","c6",341.288514709473,898.221209716797,"17314","rep2"
"17315","Stromal","c3",378.064218139648,900.521459960937,"17315","rep2"
"17316","B_Cells","c7",385.910635375977,901.060595703125,"17316","rep2"
"17317","B_Cells","c7",342.955596923828,913.078466796875,"17317","rep2"
"17318","B_Cells","c7",351.779534912109,904.135620117188,"17318","rep2"
"17319","Stromal","c3",369.461755371094,904.579608154297,"17319","rep2"
"17321","T_Cells","c6",346.095704650879,907.561041259766,"17321","rep2"
"17322","T_Cells","c6",358.024523925781,907.986041259766,"17322","rep2"
"17323","B_Cells","c7",368.032049560547,914.93701171875,"17323","rep2"
"17324","Macrophages","c4",399.389573669434,910.919952392578,"17324","rep2"
"17325","Macrophages","c4",349.334928894043,919.902850341797,"17325","rep2"
"17326","Stromal","c3",383.490802001953,916.578491210938,"17326","rep2"
"17327","Macrophages","c4",339.993852233887,924.219152832031,"17327","rep2"
"17329","T_Cells","c6",370.134378051758,925.723980712891,"17329","rep2"
"17330","Stromal","c3",394.331959533691,926.279925537109,"17330","rep2"
"17331","Stromal","c3",375.633905029297,930.284118652344,"17331","rep2"
"17332","T_Cells","c6",360.814390563965,927.49443359375,"17332","rep2"
"17333","Stromal","c3",388.143519592285,932.152209472656,"17333","rep2"
