"","anno","cluster","x_centroid","y_centroid","cells","rep"
"18096","T_Cells","c6",349.966825866699,819.100030517578,"18096","rep1"
"18097","T_Cells","c6",350.500332641602,807.221301269531,"18097","rep1"
"18098","T_Cells","c6",349.121546936035,783.119827270508,"18098","rep1"
"18099","T_Cells","c6",349.813157653809,790.227838134766,"18099","rep1"
"18100","Stromal","c3",351.177027893066,798.488879394531,"18100","rep1"
"18101","B_Cells","c7",352.669067382812,771.983239746094,"18101","rep1"
"18102","Macrophages","c4",355.905464172363,825.995230102539,"18102","rep1"
"18103","B_Cells","c7",356.761637878418,818.066168212891,"18103","rep1"
"18104","Stromal","c3",355.523680114746,782.172915649414,"18104","rep1"
"18105","T_Cells","c6",353.677352905273,811.478253173828,"18105","rep1"
"18106","Stromal","c3",359.085052490234,776.016485595703,"18106","rep1"
"18107","B_Cells","c7",357.175405883789,796.60475769043,"18107","rep1"
"18108","T_Cells","c6",358.574476623535,811.605410766601,"18108","rep1"
"18109","B_Cells","c7",358.467137145996,802.772549438477,"18109","rep1"
"18110","Stromal","c3",360.285578918457,763.057565307617,"18110","rep1"
"18111","B_Cells","c7",342.810229492187,830.656170654297,"18111","rep1"
"18112","B_Cells","c7",325.039346313477,829.731048583984,"18112","rep1"
"18113","T_Cells","c6",351.30530090332,832.556115722656,"18113","rep1"
"18114","Macrophages","c4",360.959524536133,830.480557250977,"18114","rep1"
"18115","Stromal","c3",317.944720458984,833.301422119141,"18115","rep1"
"18116","T_Cells","c6",325.367668151855,835.443023681641,"18116","rep1"
"18117","B_Cells","c7",339.927394104004,836.548947143555,"18117","rep1"
"18118","B_Cells","c7",334.940310668945,836.515795898437,"18118","rep1"
"18119","B_Cells","c7",342.180329895019,838.63291015625,"18119","rep1"
"18120","T_Cells","c6",329.762127685547,839.429006958008,"18120","rep1"
"18121","Macrophages","c4",356.141387939453,839.44841003418,"18121","rep1"
"18122","T_Cells","c6",348.055493164063,838.970440673828,"18122","rep1"
"18123","Macrophages","c4",368.478242492676,812.166180419922,"18123","rep1"
"18124","Macrophages","c4",365.960874938965,820.163931274414,"18124","rep1"
"18125","T_Cells","c6",367.13821105957,804.196340942383,"18125","rep1"
"18126","Stromal","c3",366.924180603027,791.248574829102,"18126","rep1"
"18127","T_Cells","c6",363.218659973144,837.940521240234,"18127","rep1"
"18128","Macrophages","c4",370.959527587891,828.203030395508,"18128","rep1"
"18129","Stromal","c3",369.656460571289,778.468276977539,"18129","rep1"
"18130","Macrophages","c4",370.375801086426,765.696331787109,"18130","rep1"
"18231","Tumor","c1",200.179383850098,777.218905639648,"18231","rep1"
"18232","Tumor","c1",209.254731750488,799.420227050781,"18232","rep1"
"18233","Tumor","c1",203.477102661133,783.667315673828,"18233","rep1"
"18234","Macrophages","c4",206.433218383789,743.673217773438,"18234","rep1"
"18235","Macrophages","c4",203.732649993896,752.148678588867,"18235","rep1"
"18236","Tumor","c1",205.691945648193,790.263323974609,"18236","rep1"
"18237","T_Cells","c6",205.191382598877,760.468811035156,"18237","rep1"
"18238","Tumor","c1",211.769064331055,775.752313232422,"18238","rep1"
"18239","Macrophages","c4",211.717586517334,754.104965209961,"18239","rep1"
"18240","Stromal","c3",212.203765869141,835.300872802734,"18240","rep1"
"18241","Macrophages","c4",217.665576171875,761.361456298828,"18241","rep1"
"18242","Tumor","c1",218.614640808105,791.930795288086,"18242","rep1"
"18243","Tumor","c1",202.312204742432,812.12685546875,"18243","rep1"
"18244","Tumor","c1",217.895715332031,771.453494262695,"18244","rep1"
"18245","Tumor","c1",220.881428527832,778.303402709961,"18245","rep1"
"18246","Endothelial","c8",214.732118988037,812.994027709961,"18246","rep1"
"18247","Stromal","c3",219.947590637207,746.457559204102,"18247","rep1"
"18296","Stromal","c3",420.198335266113,615.558856201172,"18296","rep1"
"18297","Myoepithelial","c5",451.495678710938,616.562420654297,"18297","rep1"
"18298","Myoepithelial","c5",471.9359375,617.711767578125,"18298","rep1"
"18299","Myoepithelial","c5",437.685357666016,619.283676147461,"18299","rep1"
"18300","Tumor","c1",463.096850585937,624.082720947266,"18300","rep1"
"18301","Myoepithelial","c5",426.489756774902,627.245474243164,"18301","rep1"
"18302","DCIS","c2",450.696105957031,626.10100402832,"18302","rep1"
"18303","Myoepithelial","c5",414.809883117676,625.805081176758,"18303","rep1"
"18304","Tumor","c1",436.584362792969,629.957702636719,"18304","rep1"
"18305","DCIS","c2",458.389685058594,629.613064575195,"18305","rep1"
"18306","Myoepithelial","c5",472.356942749023,631.101913452148,"18306","rep1"
"18307","Tumor","c1",446.929263305664,632.949096679688,"18307","rep1"
"18308","DCIS","c2",466.057376098633,636.320666503906,"18308","rep1"
"18309","Myoepithelial","c5",404.670323181152,631.992431640625,"18309","rep1"
"18310","Tumor","c1",424.39440612793,635.722180175781,"18310","rep1"
"18311","Myoepithelial","c5",418.789926147461,637.861654663086,"18311","rep1"
"18312","DCIS","c2",412.739045715332,643.002795410156,"18312","rep1"
"18313","Tumor","c1",458.177288818359,640.882257080078,"18313","rep1"
"18314","DCIS","c2",433.696806335449,640.946484375,"18314","rep1"
"18315","DCIS","c2",447.976770019531,642.781579589844,"18315","rep1"
"18316","Tumor","c1",445.010485839844,649.365966796875,"18316","rep1"
"18317","DCIS","c2",427.531063842773,650.956655883789,"18317","rep1"
"18318","Tumor","c1",464.968572998047,650.594171142578,"18318","rep1"
"18319","Tumor","c1",446.847604370117,658.538018798828,"18319","rep1"
"18320","Tumor","c1",456.004559326172,657.376947021484,"18320","rep1"
"18321","Tumor","c1",435.760614013672,657.56796875,"18321","rep1"
"18322","Tumor","c1",416.914416503906,658.871762084961,"18322","rep1"
"18323","DCIS","c2",408.360279846191,662.247171020508,"18323","rep1"
"18324","Tumor","c1",431.796965026855,662.633676147461,"18324","rep1"
"18325","DCIS","c2",470.08486328125,662.807162475586,"18325","rep1"
"18326","Tumor","c1",427.06505279541,664.839193725586,"18326","rep1"
"18327","Tumor","c1",462.810733032227,666.766271972656,"18327","rep1"
"18328","DCIS","c2",405.879254150391,670.471118164062,"18328","rep1"
"18329","Tumor","c1",422.35905456543,671.424203491211,"18329","rep1"
"18330","DCIS","c2",434.721875,668.772467041016,"18330","rep1"
"18331","Tumor","c1",443.914367675781,671.517068481445,"18331","rep1"
"18332","DCIS","c2",412.039108276367,675.157531738281,"18332","rep1"
"18333","DCIS","c2",461.905377197266,675.381289672851,"18333","rep1"
"18334","Tumor","c1",429.554301452637,678.301400756836,"18334","rep1"
"18335","Tumor","c1",419.132229614258,679.063516235352,"18335","rep1"
"18336","Tumor","c1",456.194543457031,678.867721557617,"18336","rep1"
"18337","Tumor","c1",449.155532836914,680.026666259766,"18337","rep1"
"18338","Tumor","c1",439.887295532227,683.720098876953,"18338","rep1"
"18339","Tumor","c1",413.125914001465,684.89211730957,"18339","rep1"
"18340","Tumor","c1",422.586288452148,687.937155151367,"18340","rep1"
"18341","DCIS","c2",439.742239379883,689.033636474609,"18341","rep1"
"18342","Tumor","c1",467.891329956055,686.567163085938,"18342","rep1"
"18343","Tumor","c1",455.827026367188,688.783212280273,"18343","rep1"
"18344","Tumor","c1",432.180409240723,692.415634155273,"18344","rep1"
"18345","Tumor","c1",426.433181762695,698.559768676758,"18345","rep1"
"18346","Tumor","c1",441.515234375,694.537210083008,"18346","rep1"
"18347","Tumor","c1",457.235565185547,699.507821655273,"18347","rep1"
"18348","Tumor","c1",468.773236083984,695.418545532227,"18348","rep1"
"18349","Tumor","c1",475.556582641602,657.402990722656,"18349","rep1"
"18350","Tumor","c1",476.925692749023,670.63837890625,"18350","rep1"
"18351","Tumor","c1",478.248162841797,689.298275756836,"18351","rep1"
"18352","Tumor","c1",472.538781738281,678.823571777344,"18352","rep1"
"18353","DCIS","c2",480.186239624023,680.575088500977,"18353","rep1"
"18354","DCIS","c2",485.881353759766,651.952438354492,"18354","rep1"
"18355","DCIS","c2",486.988781738281,663.365390014648,"18355","rep1"
"18356","DCIS","c2",491.246719360352,637.011706542969,"18356","rep1"
"18357","DCIS","c2",487.327505493164,675.284741210937,"18357","rep1"
"18358","Tumor","c1",480.562109375,641.580249023437,"18358","rep1"
"18359","DCIS","c2",484.906063842773,628.132464599609,"18359","rep1"
"18360","Myoepithelial","c5",490.65419921875,615.8416015625,"18360","rep1"
"18361","Tumor","c1",486.614831542969,685.966809082031,"18361","rep1"
"18362","Tumor","c1",495.344036865234,689.40680847168,"18362","rep1"
"18363","Tumor","c1",496.657791137695,678.478518676758,"18363","rep1"
"18364","Tumor","c1",495.483126831055,668.52998046875,"18364","rep1"
"18464","Stromal","c3",293.962336730957,582.834375,"18464","rep1"
"18465","Stromal","c3",302.119436645508,506.891668701172,"18465","rep1"
"18466","Tumor","c1",297.102236938477,522.722763061523,"18466","rep1"
"18467","Tumor","c1",297.725184631348,485.230728149414,"18467","rep1"
"18468","Tumor","c1",305.764776611328,516.377645874023,"18468","rep1"
"18469","Macrophages","c4",296.123159790039,554.768707275391,"18469","rep1"
"18470","Tumor","c1",298.731809997559,528.864874267578,"18470","rep1"
"18471","Tumor","c1",297.599998474121,540.353985595703,"18471","rep1"
"18472","Tumor","c1",304.30609588623,534.234701538086,"18472","rep1"
"18473","Tumor","c1",303.771966552734,548.202322387695,"18473","rep1"
"18474","Tumor","c1",304.370634460449,472.462985229492,"18474","rep1"
"18475","Stromal","c3",303.858865356445,576.056942749023,"18475","rep1"
"18476","Tumor","c1",311.782246398926,464.440020751953,"18476","rep1"
"18477","Macrophages","c4",309.16111907959,538.389709472656,"18477","rep1"
"18478","Stromal","c3",316.78217010498,531.196615600586,"18478","rep1"
"18479","Tumor","c1",311.552210998535,554.908160400391,"18479","rep1"
"18480","Tumor","c1",314.962924194336,544.377322387695,"18480","rep1"
"18481","Tumor","c1",315.599827575684,563.536614990234,"18481","rep1"
"18482","Stromal","c3",317.254095458984,474.198471069336,"18482","rep1"
"18483","Stromal","c3",315.985035705566,485.980548095703,"18483","rep1"
"18484","Tumor","c1",320.371168518066,573.775161743164,"18484","rep1"
"18485","Stromal","c3",318.671920776367,498.092477416992,"18485","rep1"
"18486","Stromal","c3",326.886088562012,473.499597167969,"18486","rep1"
"18487","Stromal","c3",328.803491210937,500.647924804687,"18487","rep1"
"18488","Stromal","c3",331.213208007813,550.325921630859,"18488","rep1"
"18489","Tumor","c1",330.79093170166,584.226312255859,"18489","rep1"
"18490","Myoepithelial","c5",337.09527130127,495.483905029297,"18490","rep1"
"18491","Macrophages","c4",339.681742858887,569.468923950195,"18491","rep1"
"18492","Stromal","c3",339.350360107422,591.417901611328,"18492","rep1"
"18493","Myoepithelial","c5",335.594360351562,468.644522094727,"18493","rep1"
"18494","Stromal","c3",333.966473388672,530.41789855957,"18494","rep1"
"18495","DCIS","c2",336.512452697754,485.140405273437,"18495","rep1"
"18496","Tumor","c1",340.026718139648,477.624359130859,"18496","rep1"
"18497","Stromal","c3",346.040686035156,537.733584594726,"18497","rep1"
"18498","Tumor","c1",344.338896179199,464.748187255859,"18498","rep1"
"18499","Tumor","c1",348.347550964355,471.451275634766,"18499","rep1"
"18500","Myoepithelial","c5",346.700001525879,487.850039672852,"18500","rep1"
"18501","Myoepithelial","c5",345.097016906738,506.482232666016,"18501","rep1"
"18502","Stromal","c3",350.257431030273,548.078433227539,"18502","rep1"
"18503","Endothelial","c8",350.846682739258,533.962850952148,"18503","rep1"
"18504","Myoepithelial","c5",348.131419372559,526.616452026367,"18504","rep1"
"18505","Stromal","c3",352.862501525879,538.730456542969,"18505","rep1"
"18506","Myoepithelial","c5",350.676179504394,516.766537475586,"18506","rep1"
"18508","Stromal","c3",357.706448364258,586.003509521484,"18508","rep1"
"18509","Stromal","c3",358.469705200195,541.299911499023,"18509","rep1"
"18510","Myoepithelial","c5",357.30528717041,532.663934326172,"18510","rep1"
"18511","Stromal","c3",355.431593322754,561.128610229492,"18511","rep1"
"18513","DCIS","c2",358.232873535156,477.343740844727,"18513","rep1"
"18514","Myoepithelial","c5",355.819421386719,493.565127563477,"18514","rep1"
"18515","Myoepithelial","c5",361.717437744141,500.571038818359,"18515","rep1"
"18516","Tumor","c1",364.761956787109,538.637435913086,"18516","rep1"
"18517","Stromal","c3",369.079971313477,563.285879516602,"18517","rep1"
"18518","DCIS","c2",365.592294311523,483.784783935547,"18518","rep1"
"18519","Stromal","c3",368.419099426269,575.041653442383,"18519","rep1"
"18520","DCIS","c2",370.166543579102,491.447338867188,"18520","rep1"
"18521","DCIS","c2",370.495436096191,501.70622253418,"18521","rep1"
"18522","DCIS","c2",370.902485656738,473.067697143555,"18522","rep1"
"18523","DCIS","c2",369.839181518555,524.228576660156,"18523","rep1"
"18524","DCIS","c2",375.055055236816,534.890567016601,"18524","rep1"
"18525","Myoepithelial","c5",374.588758850098,551.631530761719,"18525","rep1"
"18526","Stromal","c3",379.047938537598,583.254653930664,"18526","rep1"
"18527","DCIS","c2",379.233564758301,478.379470825195,"18527","rep1"
"18528","Tumor","c1",379.997833251953,486.106512451172,"18528","rep1"
"18529","Tumor","c1",377.225891113281,541.022613525391,"18529","rep1"
"18530","DCIS","c2",379.85537109375,504.795358276367,"18530","rep1"
"18531","DCIS","c2",380.90458984375,520.021585083008,"18531","rep1"
"18532","DCIS","c2",384.151725769043,473.344787597656,"18532","rep1"
"18533","DCIS","c2",386.978089904785,535.728427124023,"18533","rep1"
"18534","Tumor","c1",390.009094238281,509.310256958008,"18534","rep1"
"18535","DCIS","c2",398.55684967041,548.753079223633,"18535","rep1"
"18536","Endothelial","c8",403.252964782715,584.322082519531,"18536","rep1"
"18537","DCIS","c2",390.914450073242,465.540808105469,"18537","rep1"
"18538","Tumor","c1",389.817034912109,544.170425415039,"18538","rep1"
"18539","Myoepithelial","c5",397.947183227539,567.533493041992,"18539","rep1"
"18540","Tumor","c1",396.469644165039,476.356622314453,"18540","rep1"
"18541","DCIS","c2",399.293518066406,559.796490478516,"18541","rep1"
"18543","DCIS","c2",396.252734375,523.937271118164,"18543","rep1"
"18544","Tumor","c1",401.470761108398,464.213357543945,"18544","rep1"
"18545","Endothelial","c8",390.24831237793,573.388656616211,"18545","rep1"
"18546","Tumor","c1",402.098767089844,508.123400878906,"18546","rep1"
"18547","DCIS","c2",399.25411529541,534.523724365234,"18547","rep1"
"18548","DCIS","c2",394.59755859375,489.925805664062,"18548","rep1"
"18549","Endothelial","c8",392.92689666748,586.516860961914,"18549","rep1"
"18550","Stromal","c3",353.06322479248,615.230975341797,"18550","rep1"
"18552","Endothelial","c8",370.403401184082,599.730407714844,"18552","rep1"
"18553","Stromal","c3",398.581259155273,615.414059448242,"18553","rep1"
"18554","Endothelial","c8",380.601196289062,604.291790771484,"18554","rep1"
"18555","T_Cells","c6",389.972233581543,595.868365478516,"18555","rep1"
"18556","T_Cells","c6",393.304737854004,603.1048828125,"18556","rep1"
"18557","Stromal","c3",380.036743164062,614.328109741211,"18557","rep1"
"18558","Endothelial","c8",382.469105529785,592.76708984375,"18558","rep1"
"18644","Tumor","c1",201.878981781006,314.18900604248,"18644","rep1"
"18645","Tumor","c1",200.185401916504,253.103012084961,"18645","rep1"
"18646","Tumor","c1",206.156218719482,266.093553161621,"18646","rep1"
"18647","Tumor","c1",207.191754150391,251.807545471191,"18647","rep1"
"18648","Tumor","c1",209.286767578125,244.186260986328,"18648","rep1"
"18649","Tumor","c1",210.841270446777,304.53794708252,"18649","rep1"
"18650","Tumor","c1",214.265537261963,280.078527832031,"18650","rep1"
"18651","Tumor","c1",217.071097564697,248.694985961914,"18651","rep1"
"18652","Tumor","c1",218.467587280273,317.722026062012,"18652","rep1"
"18653","Stromal","c3",217.72653503418,290.653956604004,"18653","rep1"
"18654","Tumor","c1",223.440118408203,309.28563079834,"18654","rep1"
"18655","Endothelial","c8",229.027166748047,290.427604675293,"18655","rep1"
"18656","Tumor","c1",228.028323364258,300.670976257324,"18656","rep1"
"18657","Tumor","c1",230.536637878418,312.140451049805,"18657","rep1"
"18658","Stromal","c3",230.927682495117,295.672894287109,"18658","rep1"
"18659","Tumor","c1",234.251133728027,305.632534790039,"18659","rep1"
"18660","Tumor","c1",235.871394348145,315.532669067383,"18660","rep1"
"18661","Tumor","c1",241.253128051758,322.146524047852,"18661","rep1"
"18662","Endothelial","c8",239.421119689941,290.493154907227,"18662","rep1"
"18663","Tumor","c1",241.292816162109,298.243231201172,"18663","rep1"
"18664","Tumor","c1",242.034490966797,310.599073791504,"18664","rep1"
"18665","Tumor","c1",244.019856262207,302.516862487793,"18665","rep1"
"18666","Tumor","c1",250.395556640625,306.426997375488,"18666","rep1"
"18667","Tumor","c1",251.318655395508,292.29006652832,"18667","rep1"
"18668","Tumor","c1",254.053010559082,299.536389160156,"18668","rep1"
"18669","Tumor","c1",252.610957336426,315.45311126709,"18669","rep1"
"18670","Tumor","c1",258.380882263184,285.764381408691,"18670","rep1"
"18671","Tumor","c1",261.609912109375,307.276530456543,"18671","rep1"
"18672","Tumor","c1",261.566644287109,317.337855529785,"18672","rep1"
"18673","Tumor","c1",262.67822265625,290.324337768555,"18673","rep1"
"18674","Tumor","c1",268.387084960938,295.167143249512,"18674","rep1"
"18675","Tumor","c1",272.651403808594,309.346615600586,"18675","rep1"
"18677","Tumor","c1",279.016442871094,295.931489562988,"18677","rep1"
"18678","Tumor","c1",281.074128723144,321.566403198242,"18678","rep1"
"18679","Tumor","c1",284.255065917969,287.130015563965,"18679","rep1"
"18680","Tumor","c1",282.542718505859,316.438932800293,"18680","rep1"
"18681","Tumor","c1",283.413652038574,310.374044799805,"18681","rep1"
"18682","Tumor","c1",285.932705688477,302.192457580566,"18682","rep1"
"18683","Tumor","c1",286.092807006836,296.448706054687,"18683","rep1"
"18746","Tumor","c1",220.831623840332,267.967584228516,"18746","rep1"
"18747","Tumor","c1",227.422055053711,248.430606079102,"18747","rep1"
"18748","Macrophages","c4",225.424290466309,259.030366516113,"18748","rep1"
"18749","Tumor","c1",230.091845703125,274.001655578613,"18749","rep1"
"18750","Stromal","c3",231.008226013184,225.049224853516,"18750","rep1"
"18751","Tumor","c1",234.72801361084,261.83818359375,"18751","rep1"
"18752","Endothelial","c8",236.19486541748,220.70744934082,"18752","rep1"
"18753","T_Cells","c6",236.562019348145,231.285186767578,"18753","rep1"
"18754","Tumor","c1",237.46875,276.476351928711,"18754","rep1"
"18755","Stromal","c3",238.116003417969,224.443060302734,"18755","rep1"
"18756","T_Cells","c6",240.000617980957,267.798844909668,"18756","rep1"
"18757","Endothelial","c8",245.11099395752,216.047533416748,"18757","rep1"
"18758","Stromal","c3",239.716860961914,238.729067993164,"18758","rep1"
"18759","Macrophages","c4",243.403056335449,225.599203491211,"18759","rep1"
"18760","Macrophages","c4",239.61496887207,246.802641296387,"18760","rep1"
"18761","Tumor","c1",244.852917480469,253.750991821289,"18761","rep1"
"18762","Endothelial","c8",247.592668151855,232.703790283203,"18762","rep1"
"18763","Macrophages","c4",254.907109069824,272.122203063965,"18763","rep1"
"18764","Tumor","c1",252.710437011719,251.9287109375,"18764","rep1"
"18765","Endothelial","c8",255.767095947266,223.659803771973,"18765","rep1"
"18766","Endothelial","c8",254.65505065918,234.3376953125,"18766","rep1"
"18767","Endothelial","c8",254.199856567383,240.623487854004,"18767","rep1"
"18768","Endothelial","c8",259.773234558105,247.489401245117,"18768","rep1"
"18769","Endothelial","c8",265.777397155762,240.35225982666,"18769","rep1"
"18770","Tumor","c1",260.443859863281,260.722039794922,"18770","rep1"
"18771","Endothelial","c8",267.676434326172,231.450657653809,"18771","rep1"
"18772","Tumor","c1",265.020599365234,220.221827697754,"18772","rep1"
"18773","Tumor","c1",272.660664367676,253.872805786133,"18773","rep1"
"18774","Tumor","c1",275.119848632812,218.702810668945,"18774","rep1"
"18775","Tumor","c1",271.976524353027,265.844244384766,"18775","rep1"
"18776","Stromal","c3",278.837275695801,228.700738525391,"18776","rep1"
"18777","Tumor","c1",281.642083740234,266.82251739502,"18777","rep1"
"18778","Tumor","c1",280.159642028809,242.929081726074,"18778","rep1"
"18779","Tumor","c1",288.75227355957,252.748516845703,"18779","rep1"
"18780","Tumor","c1",287.667698669434,274.327227783203,"18780","rep1"
"18781","Tumor","c1",297.075155639648,237.65580291748,"18781","rep1"
"18782","Tumor","c1",289.990075683594,229.77006072998,"18782","rep1"
"18783","Tumor","c1",295.967286682129,268.833874511719,"18783","rep1"
"18784","Tumor","c1",301.027780151367,256.698754882812,"18784","rep1"
"18785","Tumor","c1",302.692683410645,244.515023803711,"18785","rep1"
"18786","Tumor","c1",304.658074951172,249.538319396973,"18786","rep1"
"18787","Tumor","c1",306.744476318359,265.398544311523,"18787","rep1"
"18788","Tumor","c1",305.503302001953,277.966264343262,"18788","rep1"
"18789","Tumor","c1",304.403318786621,228.492129516602,"18789","rep1"
"18790","Tumor","c1",310.475988769531,257.256878662109,"18790","rep1"
"18791","Tumor","c1",310.882000732422,224.75509185791,"18791","rep1"
"18792","Tumor","c1",315.010472106934,267.282276916504,"18792","rep1"
"18793","Tumor","c1",317.923657226563,220.990972900391,"18793","rep1"
"18794","Tumor","c1",320.674562072754,277.862167358398,"18794","rep1"
"18795","Tumor","c1",318.558615112305,243.835656738281,"18795","rep1"
"18796","Tumor","c1",320.100614929199,232.359956359863,"18796","rep1"
"18797","Tumor","c1",327.586103820801,269.894921875,"18797","rep1"
"18798","Tumor","c1",325.486862182617,260.349594116211,"18798","rep1"
"18799","Tumor","c1",328.804502868652,235.205697631836,"18799","rep1"
"18800","Tumor","c1",327.569606018066,230.638789367676,"18800","rep1"
"18801","Tumor","c1",329.77214050293,224.107319641113,"18801","rep1"
"18802","Tumor","c1",327.406469726562,252.462503051758,"18802","rep1"
"18803","Tumor","c1",332.173789978027,239.602284240723,"18803","rep1"
"18804","Tumor","c1",331.754263305664,245.081733703613,"18804","rep1"
"18805","Macrophages","c4",246.746974182129,280.09344329834,"18805","rep1"
"18806","Stromal","c3",329.147117614746,210.101709747314,"18806","rep1"
"18807","Tumor","c1",320.596067810059,210.667615509033,"18807","rep1"
"18808","Tumor","c1",323.787951660156,215.837964630127,"18808","rep1"
"20236","Macrophages","c4",362.923307800293,998.97412109375,"20236","rep1"
"20251","T_Cells","c6",422.891627502441,998.315661621094,"20251","rep1"
"21772","Macrophages","c4",354.336227416992,910.963635253906,"21772","rep1"
"21773","Endothelial","c8",353.315802001953,886.160900878906,"21773","rep1"
"21774","Endothelial","c8",359.135479736328,877.115850830078,"21774","rep1"
"21775","Endothelial","c8",360.688244628906,889.979052734375,"21775","rep1"
"21776","B_Cells","c7",362.05701751709,905.25,"21776","rep1"
"21777","Macrophages","c4",370.791177368164,914.270977783203,"21777","rep1"
"21778","Endothelial","c8",372.143893432617,884.871893310547,"21778","rep1"
"21780","Endothelial","c8",374.393301391602,895.762622070312,"21780","rep1"
"21782","Stromal","c3",384.919859313965,896.384143066406,"21782","rep1"
"21784","Stromal","c3",382.668064880371,907.564465332031,"21784","rep1"
"21785","T_Cells","c6",388.309353637695,887.648815917969,"21785","rep1"
"21786","T_Cells","c6",393.468418884277,879.456774902344,"21786","rep1"
"21787","B_Cells","c7",398.136907958984,893.006451416016,"21787","rep1"
"21788","B_Cells","c7",404.982873535156,914.250640869141,"21788","rep1"
"21789","B_Cells","c7",410.920681762695,927.891625976563,"21789","rep1"
"21790","B_Cells","c7",409.894886779785,890.453546142578,"21790","rep1"
"21791","B_Cells","c7",410.725068664551,882.027526855469,"21791","rep1"
"21792","Macrophages","c4",410.911862182617,907.094226074219,"21792","rep1"
"21793","Stromal","c3",417.555574035644,875.380261230469,"21793","rep1"
"21794","T_Cells","c6",421.349160766602,897.907543945312,"21794","rep1"
"21795","Stromal","c3",426.373182678223,886.922601318359,"21795","rep1"
"21796","B_Cells","c7",422.848385620117,910.858630371094,"21796","rep1"
"21797","T_Cells","c6",422.916893005371,934.367999267578,"21797","rep1"
"21798","T_Cells","c6",397.935925292969,935.258569335938,"21798","rep1"
"21800","Macrophages","c4",367.585649108887,938.222674560547,"21800","rep1"
"21802","T_Cells","c6",384.939236450195,939.281024169922,"21802","rep1"
"21804","T_Cells","c6",403.737289428711,942.601336669922,"21804","rep1"
"21805","T_Cells","c6",391.752569580078,909.469805908203,"21805","rep1"
"21806","Stromal","c3",434.493655395508,909.532061767578,"21806","rep1"
"21807","T_Cells","c6",388.203829956055,945.396936035156,"21807","rep1"
"21808","B_Cells","c7",292.318211364746,875.072613525391,"21808","rep1"
"21809","B_Cells","c7",298.013481140137,915.207098388672,"21809","rep1"
"21812","B_Cells","c7",310.067512512207,897.53193359375,"21812","rep1"
"21813","B_Cells","c7",308.422012329102,910.640838623047,"21813","rep1"
"21814","T_Cells","c6",314.201794433594,914.759478759766,"21814","rep1"
"21815","T_Cells","c6",315.329196166992,926.411492919922,"21815","rep1"
"21816","B_Cells","c7",322.697514343262,916.273645019531,"21816","rep1"
"21817","T_Cells","c6",319.28013458252,876.910925292969,"21817","rep1"
"21818","T_Cells","c6",323.129284667969,886.868231201172,"21818","rep1"
"21819","Macrophages","c4",325.094831848145,927.855621337891,"21819","rep1"
"21820","Macrophages","c4",326.327394104004,935.747485351562,"21820","rep1"
"21821","Macrophages","c4",328.226094055176,945.240466308594,"21821","rep1"
"21822","T_Cells","c6",329.676266479492,893.262115478516,"21822","rep1"
"21823","Macrophages","c4",333.427182006836,939.546752929688,"21823","rep1"
"21824","Macrophages","c4",336.173754882812,931.616186523437,"21824","rep1"
"21825","Endothelial","c8",334.279153442383,876.163854980469,"21825","rep1"
"21826","T_Cells","c6",334.161074829102,901.268011474609,"21826","rep1"
"21827","Endothelial","c8",342.549662780762,872.653247070312,"21827","rep1"
"21828","Stromal","c3",336.07889251709,914.437823486328,"21828","rep1"
"21829","Endothelial","c8",342.149253845215,885.331549072266,"21829","rep1"
"21830","B_Cells","c7",341.828558349609,943.146697998047,"21830","rep1"
"21831","Endothelial","c8",343.811666870117,892.600128173828,"21831","rep1"
"21832","B_Cells","c7",346.201254272461,903.194519042969,"21832","rep1"
"21834","T_Cells","c6",343.508065795898,922.281335449219,"21834","rep1"
"21835","T_Cells","c6",344.251867675781,928.899963378906,"21835","rep1"
"21837","B_Cells","c7",348.693563842773,915.992352294922,"21837","rep1"
"21838","Endothelial","c8",344.759693908691,879.798767089844,"21838","rep1"
"21839","Endothelial","c8",351.747161865234,892.273907470703,"21839","rep1"
"21840","T_Cells","c6",356.443225097656,925.160150146484,"21840","rep1"
"21841","B_Cells","c7",352.852177429199,937.21630859375,"21841","rep1"
"21842","Stromal","c3",307.036196899414,932.042327880859,"21842","rep1"
"21843","Tumor","c1",307.932318115234,946.071270751953,"21843","rep1"
"21937","DCIS","c2",497.574612426758,883.473937988281,"21937","rep1"
"21939","Myoepithelial","c5",484.346435546875,880.616912841797,"21939","rep1"
"21941","DCIS","c2",491.04967956543,884.004772949219,"21941","rep1"
"21944","Endothelial","c8",470.721636962891,884.728497314453,"21944","rep1"
"21948","Myoepithelial","c5",491.84453125,890.332769775391,"21948","rep1"
"21950","Myoepithelial","c5",479.977319335937,893.040484619141,"21950","rep1"
"21954","Myoepithelial","c5",487.978909301758,900.427142333984,"21954","rep1"
"21958","Myoepithelial","c5",485.065283203125,908.178619384766,"21958","rep1"
"21962","Myoepithelial","c5",486.681134033203,914.509002685547,"21962","rep1"
"21966","DCIS","c2",493.442691040039,918.636047363281,"21966","rep1"
"21969","Myoepithelial","c5",483.160098266602,928.275640869141,"21969","rep1"
"21972","Endothelial","c8",472.896441650391,927.56083984375,"21972","rep1"
"21975","DCIS","c2",492.647164916992,930.73505859375,"21975","rep1"
"21976","Stromal","c3",471.768209838867,940.973553466797,"21976","rep1"
"21978","Stromal","c3",445.784948730469,888.705712890625,"21978","rep1"
